bench,model,bench_item,rt
MBPP,CodeGemma,mbpp_728_sum_list,14.897848844528198
MBPP,CodeGemma,mbpp_730_consecutive_duplicates,24.02223491668701
MBPP,CodeGemma,mbpp_731_lateralsurface_cone,7.581406116485596
MBPP,CodeGemma,mbpp_732_replace_specialchar,124.37482213973999
MBPP,CodeGemma,mbpp_733_find_first_occurrence,33.12384295463562
MBPP,CodeGemma,mbpp_734_sum_Of_Subarray_Prod,118.43101811408997
MBPP,CodeGemma,mbpp_735_toggle_middle_bits,9.013131618499756
MBPP,CodeGemma,mbpp_736_left_insertion,13.902575016021729
MBPP,CodeGemma,mbpp_737_check_str,11.758740663528442
MBPP,CodeGemma,mbpp_738_geometric_sum,11.905811309814453
MBPP,CodeGemma,mbpp_739_find_Index,25.03296709060669
MBPP,CodeGemma,mbpp_740_tuple_to_dict,16.708118438720703
MBPP,CodeGemma,mbpp_741_all_Characters_Same,124.5914237499237
MBPP,CodeGemma,mbpp_742_area_tetrahedron,5.948826313018799
MBPP,CodeGemma,mbpp_743_rotate_right,18.57372212409973
MBPP,CodeGemma,mbpp_744_check_none,11.731569051742554
MBPP,CodeGemma,mbpp_745_divisible_by_digits,25.839470863342285
MBPP,CodeGemma,mbpp_746_sector_area,12.533948421478271
MBPP,CodeGemma,mbpp_747_lcs_of_three,75.34998393058777
MBPP,CodeGemma,mbpp_748_capital_words_spaces,7.573314666748047
MBPP,CodeGemma,mbpp_749_sort_numeric_strings,16.314992427825928
MBPP,CodeGemma,mbpp_750_add_tuple,11.003376245498657
MBPP,CodeGemma,mbpp_751_check_min_heap,39.36970615386963
MBPP,CodeGemma,mbpp_752_jacobsthal_num,27.676690340042114
MBPP,CodeGemma,mbpp_753_min_k,40.526944160461426
MBPP,CodeGemma,mbpp_754_extract_index_list,25.50343680381775
MBPP,CodeGemma,mbpp_755_second_smallest,21.157849550247192
MBPP,CodeGemma,mbpp_756_text_match_zero_one,15.404894351959229
MBPP,CodeGemma,mbpp_757_count_reverse_pairs,23.610448122024536
MBPP,CodeGemma,mbpp_759_is_decimal,21.809305667877197
MBPP,CodeGemma,mbpp_760_unique_Element,22.733434915542603
MBPP,CodeGemma,mbpp_762_check_monthnumber_number,27.462143182754517
MBPP,CodeGemma,mbpp_763_find_min_diff,24.982556581497192
MBPP,CodeGemma,mbpp_764_number_ctr,13.886592388153076
MBPP,CodeGemma,mbpp_765_is_polite,13.799924850463867
MBPP,CodeGemma,mbpp_766_pair_wise,15.047558069229126
MBPP,CodeGemma,mbpp_767_get_pairs_count,18.26019811630249
MBPP,CodeGemma,mbpp_769_Diff,16.928099632263184
MBPP,CodeGemma,mbpp_770_odd_num_sum,10.293813467025757
MBPP,CodeGemma,mbpp_771_check_expression,56.2666552066803
MBPP,CodeGemma,mbpp_772_remove_length,53.19161367416382
MBPP,CodeGemma,mbpp_773_occurance_substring,25.264150142669678
MBPP,CodeGemma,mbpp_775_odd_position,22.05539631843567
MBPP,CodeGemma,mbpp_776_count_vowels,37.99067258834839
MBPP,CodeGemma,mbpp_777_find_sum,18.452019453048706
MBPP,CodeGemma,mbpp_778_pack_consecutive_duplicates,30.675661325454712
MBPP,CodeGemma,mbpp_780_find_combinations,36.52691388130188
MBPP,CodeGemma,mbpp_781_count_divisors,15.348971128463745
MBPP,CodeGemma,mbpp_782_odd_length_sum,29.063748121261597
MBPP,CodeGemma,mbpp_783_rgb_to_hsv,14.290815591812134
MBPP,CodeGemma,mbpp_784_mul_even_odd,28.501685619354248
MBPP,CodeGemma,mbpp_785_tuple_str_int,125.11442446708679
MBPP,CodeGemma,mbpp_786_right_insertion,11.283134460449219
MBPP,CodeGemma,mbpp_787_text_match_three,7.107294082641602
MBPP,CodeGemma,mbpp_788_new_tuple,14.504289865493774
MBPP,CodeGemma,mbpp_790_even_position,13.918927431106567
MBPP,CodeGemma,mbpp_791_remove_nested,23.240492582321167
MBPP,CodeGemma,mbpp_792_count_list,10.766727924346924
MBPP,CodeGemma,mbpp_793_last,13.776341676712036
MBPP,CodeGemma,mbpp_794_text_starta_endb,5.727471828460693
MBPP,CodeGemma,mbpp_796_return_sum,9.902590036392212
MBPP,CodeGemma,mbpp_797_sum_in_range,13.6404390335083
MBPP,CodeGemma,mbpp_798__sum,9.343987226486206
MBPP,CodeGemma,mbpp_799_left_rotate,13.801191568374634
MBPP,CodeGemma,mbpp_800_remove_all_spaces,15.6841299533844
MBPP,CodeGemma,mbpp_801_test_three_equal,13.202096939086914
MBPP,CodeGemma,mbpp_802_count_rotation,16.68361210823059
MBPP,CodeGemma,mbpp_803_is_perfect_square,9.685746669769287
MBPP,CodeGemma,mbpp_804_is_product_even,11.661586284637451
MBPP,CodeGemma,mbpp_805_max_sum_list,24.53835105895996
MBPP,CodeGemma,mbpp_806_max_run_uppercase,34.63559627532959
MBPP,CodeGemma,mbpp_807_first_odd,12.555276870727539
MBPP,CodeGemma,mbpp_808_check_K,15.872223138809204
MBPP,CodeGemma,mbpp_809_check_smaller,16.130958557128906
MBPP,StarCoder,mbpp_3_is_not_prime,13.650359392166138
MBPP,StarCoder,mbpp_4_heap_queue_largest,18.423306465148926
MBPP,StarCoder,mbpp_6_differ_At_One_Bit_Pos,23.549357891082764
MBPP,StarCoder,mbpp_8_square_nums,8.981759548187256
MBPP,StarCoder,mbpp_9_find_Rotations,20.233848333358765
MBPP,StarCoder,mbpp_11_remove_Occ,20.775789499282837
MBPP,StarCoder,mbpp_12_sort_matrix,31.21131205558777
MBPP,StarCoder,mbpp_14_find_Volume,3.8640196323394775
MBPP,StarCoder,mbpp_16_text_lowercase_underscore,7.981313705444336
MBPP,StarCoder,mbpp_17_square_perimeter,3.574035882949829
MBPP,StarCoder,mbpp_18_remove_dirty_chars,16.029913663864136
MBPP,StarCoder,mbpp_19_test_duplicate,13.647501945495605
MBPP,StarCoder,mbpp_20_is_woodall,3.2759287357330322
MBPP,StarCoder,mbpp_56_checks,7.880640506744385
MBPP,StarCoder,mbpp_57_find_Max_Num,11.892731428146362
MBPP,StarCoder,mbpp_58_opposite_Signs,3.9027810096740723
MBPP,StarCoder,mbpp_59_is_octagonal,15.19854187965393
MBPP,StarCoder,mbpp_61_count_Substrings,24.64799976348877
MBPP,StarCoder,mbpp_62_smallest_num,10.404677629470825
MBPP,StarCoder,mbpp_63_max_difference,20.533546447753906
MBPP,StarCoder,mbpp_64_subject_marks,8.542011260986328
MBPP,StarCoder,mbpp_65_recursive_list_sum,15.77712631225586
MBPP,StarCoder,mbpp_66_pos_count,11.21296238899231
MBPP,StarCoder,mbpp_67_bell_number,22.719428777694702
MBPP,StarCoder,mbpp_68_is_Monotonic,24.206897497177124
MBPP,StarCoder,mbpp_69_is_sublist,8.74570083618164
MBPP,StarCoder,mbpp_70_get_equal,11.35995626449585
MBPP,StarCoder,mbpp_71_comb_sort,25.469308853149414
MBPP,StarCoder,mbpp_72_dif_Square,14.57253623008728
MBPP,StarCoder,mbpp_74_is_samepatterns,17.793982982635498
MBPP,StarCoder,mbpp_75_find_tuples,22.299992084503174
MBPP,StarCoder,mbpp_77_is_Diff,24.396400928497314
MBPP,StarCoder,mbpp_79_word_len,4.152518272399902
MBPP,StarCoder,mbpp_80_tetrahedral_number,6.331257104873657
MBPP,StarCoder,mbpp_83_get_Char,14.026440620422363
MBPP,StarCoder,mbpp_84_sequence,21.848408222198486
MBPP,StarCoder,mbpp_86_centered_hexagonal_number,17.47654962539673
MBPP,StarCoder,mbpp_87_merge_dictionaries_three,21.264771461486816
MBPP,StarCoder,mbpp_88_freq_count,15.62026309967041
MBPP,StarCoder,mbpp_89_closest_num,10.651676416397095
MBPP,StarCoder,mbpp_90_len_log,12.597071170806885
MBPP,StarCoder,mbpp_91_find_substring,11.05816650390625
MBPP,StarCoder,mbpp_92_is_undulating,23.79844641685486
MBPP,StarCoder,mbpp_93_power,8.807053327560425
MBPP,StarCoder,mbpp_94_index_minimum,19.023524045944214
MBPP,StarCoder,mbpp_95_Find_Min_Length,14.112168550491333
MBPP,StarCoder,mbpp_96_divisor,10.87712049484253
MBPP,StarCoder,mbpp_97_frequency_lists,21.010558128356934
MBPP,StarCoder,mbpp_99_decimal_to_binary,11.464384078979492
MBPP,StarCoder,mbpp_100_next_smallest_palindrome,101.60072636604309
MBPP,StarCoder,mbpp_101_kth_element,3.6180038452148438
MBPP,StarCoder,mbpp_102_snake_to_camel,23.34618043899536
MBPP,StarCoder,mbpp_103_eulerian_num,15.501440525054932
MBPP,StarCoder,mbpp_104_sort_sublists,8.878296375274658
MBPP,StarCoder,mbpp_105_count,10.215675354003906
MBPP,StarCoder,mbpp_106_add_lists,17.44412922859192
MBPP,StarCoder,mbpp_108_merge_sorted_list,7.185300350189209
MBPP,StarCoder,mbpp_109_odd_Equivalent,27.024091958999634
MBPP,StarCoder,mbpp_113_check_integer,8.043471097946167
MBPP,StarCoder,mbpp_116_tuple_to_int,9.735933542251587
MBPP,StarCoder,mbpp_117_list_to_float,18.69497799873352
MBPP,StarCoder,mbpp_118_string_to_list,3.7127039432525635
MBPP,StarCoder,mbpp_119_search,17.235264539718628
MBPP,StarCoder,mbpp_120_max_product_tuple,19.73753833770752
MBPP,StarCoder,mbpp_123_amicable_numbers_sum,31.36284637451172
MBPP,StarCoder,mbpp_125_find_length,27.501100301742554
MBPP,StarCoder,mbpp_126_sum,14.076412916183472
MBPP,StarCoder,mbpp_127_multiply_int,2.831712245941162
MBPP,StarCoder,mbpp_128_long_words,12.443446397781372
MBPP,StarCoder,mbpp_129_magic_square_test,59.81216263771057
MBPP,StarCoder,mbpp_130_max_occurrences,23.088674306869507
MBPP,StarCoder,mbpp_131_reverse_vowels,101.14159893989563
MBPP,StarCoder,mbpp_132_tup_string,9.96001648902893
MBPP,StarCoder,mbpp_133_sum_negativenum,11.2097327709198
MBPP,StarCoder,mbpp_135_hexagonal_num,4.403950929641724
MBPP,StarCoder,mbpp_138_is_Sum_Of_Powers_Of_Two,15.668832540512085
MBPP,StarCoder,mbpp_141_pancake_sort,33.32839918136597
MBPP,StarCoder,mbpp_142_count_samepair,15.761259317398071
MBPP,StarCoder,mbpp_143_find_lists,11.83906364440918
MBPP,StarCoder,mbpp_145_max_Abs_Diff,22.533878087997437
MBPP,StarCoder,mbpp_160_find_solution,15.057067632675171
MBPP,StarCoder,mbpp_161_remove_elements,12.02298092842102
MBPP,StarCoder,mbpp_162_sum_series,13.01308560371399
MBPP,StarCoder,mbpp_164_are_equivalent,36.74355411529541
MBPP,StarCoder,mbpp_165_count_char_position,16.920211791992188
MBPP,StarCoder,mbpp_166_find_even_pair,16.98297142982483
MBPP,StarCoder,mbpp_167_next_power_of_2,8.45445442199707
MBPP,StarCoder,mbpp_168_frequency,11.081435680389404
MBPP,StarCoder,mbpp_170_sum_range_list,9.592827081680298
MBPP,StarCoder,mbpp_171_perimeter_pentagon,3.616976499557495
MBPP,StarCoder,mbpp_172_count_occurance,21.785677194595337
MBPP,StarCoder,mbpp_222_check_type,14.030095100402832
MBPP,StarCoder,mbpp_223_is_majority,14.840839147567749
MBPP,StarCoder,mbpp_224_count_Set_Bits,11.386418104171753
MBPP,StarCoder,mbpp_226_odd_values_string,12.782740116119385
MBPP,StarCoder,mbpp_227_min_of_three,4.6160805225372314
MBPP,StarCoder,mbpp_228_all_Bits_Set_In_The_Given_Range,13.608152866363525
MBPP,StarCoder,mbpp_229_re_arrange_array,10.726208448410034
MBPP,StarCoder,mbpp_230_replace_blank,4.728979587554932
MBPP,StarCoder,mbpp_234_volume_cube,3.4833672046661377
MBPP,StarCoder,mbpp_237_check_occurences,16.617091178894043
MBPP,StarCoder,mbpp_238_number_of_substrings,15.346590757369995
MBPP,StarCoder,mbpp_239_get_total_number_of_sequences,28.82117748260498
MBPP,StarCoder,mbpp_240_replace_list,23.432581186294556
MBPP,StarCoder,mbpp_242_count_charac,8.871862411499023
MBPP,StarCoder,mbpp_244_next_Perfect_Square,12.094261884689331
MBPP,StarCoder,mbpp_245_max_sum,9.031415939331055
MBPP,StarCoder,mbpp_247_lps,45.101736068725586
MBPP,StarCoder,mbpp_249_intersection_array,13.260913610458374
MBPP,StarCoder,mbpp_250_count_X,11.894426822662354
MBPP,StarCoder,mbpp_251_insert_element,13.843112230300903
MBPP,StarCoder,mbpp_252_convert,13.407195568084717
MBPP,StarCoder,mbpp_253_count_integer,14.064963817596436
MBPP,StarCoder,mbpp_255_combinations_colors,40.29010820388794
MBPP,StarCoder,mbpp_256_count_Primes_nums,21.12904453277588
MBPP,StarCoder,mbpp_257_swap_numbers,4.157756328582764
MBPP,StarCoder,mbpp_259_maximize_elements,12.48681378364563
MBPP,StarCoder,mbpp_260_newman_prime,25.11480474472046
MBPP,StarCoder,mbpp_261_division_elements,12.85015869140625
MBPP,StarCoder,mbpp_262_split_two_parts,13.625868558883667
MBPP,StarCoder,mbpp_264_dog_age,3.9098429679870605
MBPP,StarCoder,mbpp_265_list_split,19.842618703842163
MBPP,StarCoder,mbpp_266_lateralsurface_cube,4.007330894470215
MBPP,StarCoder,mbpp_267_square_Sum,10.666564226150513
MBPP,StarCoder,mbpp_268_find_star_num,28.693735122680664
MBPP,StarCoder,mbpp_269_ascii_value,3.325289011001587
MBPP,StarCoder,mbpp_270_sum_even_and_even_index,13.91877794265747
MBPP,StarCoder,mbpp_271_even_Power_Sum,10.535400390625
MBPP,StarCoder,mbpp_272_rear_extract,11.792925357818604
MBPP,StarCoder,mbpp_273_substract_elements,13.260921955108643
MBPP,StarCoder,mbpp_274_even_binomial_Coeff_Sum,10.822659492492676
MBPP,StarCoder,mbpp_277_dict_filter,13.04084324836731
MBPP,StarCoder,mbpp_278_count_first_elements,13.332762479782104
MBPP,StarCoder,mbpp_279_is_num_decagonal,7.500888109207153
MBPP,StarCoder,mbpp_280_sequential_search,12.121205568313599
MBPP,StarCoder,mbpp_281_all_unique,11.428570032119751
MBPP,StarCoder,mbpp_282_sub_list,10.6827974319458
MBPP,StarCoder,mbpp_283_validate,27.026915311813354
MBPP,StarCoder,mbpp_284_check_element,9.21977686882019
MBPP,StarCoder,mbpp_285_text_match_two_three,9.067099809646606
MBPP,StarCoder,mbpp_286_max_sub_array_sum_repeated,29.44442081451416
MBPP,StarCoder,mbpp_287_square_Sum,10.368083715438843
MBPP,StarCoder,mbpp_290_max_length,12.69896936416626
MBPP,StarCoder,mbpp_291_count_no_of_ways,5.070886611938477
MBPP,StarCoder,mbpp_292_find,4.509192228317261
MBPP,StarCoder,mbpp_293_otherside_rightangle,5.202923536300659
MBPP,StarCoder,mbpp_294_max_val,10.982470512390137
MBPP,StarCoder,mbpp_295_sum_div,10.872213125228882
MBPP,StarCoder,mbpp_296_get_Inv_Count,17.97653579711914
MBPP,StarCoder,mbpp_297_flatten_list,18.989381074905396
MBPP,StarCoder,mbpp_299_max_aggregate,18.273287296295166
MBPP,StarCoder,mbpp_304_find_Element,10.816753149032593
MBPP,StarCoder,mbpp_305_start_withp,21.726320266723633
MBPP,StarCoder,mbpp_306_max_sum_increasing_subseq,25.88677477836609
MBPP,StarCoder,mbpp_308_large_product,19.41434359550476
MBPP,StarCoder,mbpp_309_maximum,6.0719544887542725
MBPP,StarCoder,mbpp_310_string_to_tuple,10.414973974227905
MBPP,StarCoder,mbpp_388_highest_Power_of_2,9.78765082359314
MBPP,StarCoder,mbpp_389_find_lucas,22.4396333694458
MBPP,StarCoder,mbpp_390_add_string,7.258857488632202
MBPP,StarCoder,mbpp_391_convert_list_dictionary,11.287398099899292
MBPP,StarCoder,mbpp_392_get_max_sum,37.35445213317871
MBPP,StarCoder,mbpp_393_max_length_list,17.072577953338623
MBPP,StarCoder,mbpp_394_check_distinct,13.654302835464478
MBPP,StarCoder,mbpp_395_first_non_repeating_character,27.781895399093628
MBPP,StarCoder,mbpp_396_check_char,13.43120527267456
MBPP,StarCoder,mbpp_397_median_numbers,8.544395446777344
MBPP,StarCoder,mbpp_398_sum_of_digits,19.283341646194458
MBPP,StarCoder,mbpp_399_bitwise_xor,12.495216608047485
MBPP,StarCoder,mbpp_400_extract_freq,17.93278455734253
MBPP,StarCoder,mbpp_401_add_nested_tuples,11.747434139251709
MBPP,StarCoder,mbpp_404_minimum,6.087884426116943
MBPP,StarCoder,mbpp_405_check_tuplex,9.28017544746399
MBPP,StarCoder,mbpp_406_find_Parity,7.208627700805664
MBPP,StarCoder,mbpp_407_rearrange_bigger,22.502862215042114
MBPP,StarCoder,mbpp_408_k_smallest_pairs,27.657556295394897
MBPP,StarCoder,mbpp_409_min_product_tuple,19.212886095046997
MBPP,StarCoder,mbpp_410_min_val,10.939392805099487
MBPP,StarCoder,mbpp_411_snake_to_camel,18.1641263961792
MBPP,StarCoder,mbpp_412_remove_odd,13.156103372573853
MBPP,StarCoder,mbpp_413_extract_nth_element,14.5220308303833
MBPP,StarCoder,mbpp_414_overlapping,12.618488311767578
MBPP,StarCoder,mbpp_415_max_Product,42.07031536102295
MBPP,StarCoder,mbpp_417_group_tuples,15.624956130981445
MBPP,StarCoder,mbpp_418_Find_Max,15.74030065536499
MBPP,StarCoder,mbpp_419_round_and_sum,15.831294775009155
MBPP,StarCoder,mbpp_420_cube_Sum,10.044118642807007
MBPP,StarCoder,mbpp_421_concatenate_tuple,10.321242332458496
MBPP,StarCoder,mbpp_422_find_Average_Of_Cube,9.715494632720947
MBPP,StarCoder,mbpp_424_extract_rear,11.034907817840576
MBPP,StarCoder,mbpp_425_count_element_in_list,11.47332215309143
MBPP,StarCoder,mbpp_426_filter_oddnumbers,11.491711378097534
MBPP,StarCoder,mbpp_427_change_date_format,11.457240343093872
MBPP,StarCoder,mbpp_428_shell_sort,28.582733869552612
MBPP,StarCoder,mbpp_429_and_tuples,13.646095037460327
MBPP,StarCoder,mbpp_430_parabola_directrix,4.40136981010437
MBPP,StarCoder,mbpp_431_common_element,12.222025871276855
MBPP,StarCoder,mbpp_432_median_trapezium,6.751387119293213
MBPP,StarCoder,mbpp_433_check_greater,8.900166273117065
MBPP,StarCoder,mbpp_434_text_match_one,7.461104393005371
MBPP,StarCoder,mbpp_435_last_Digit,3.5344953536987305
MBPP,StarCoder,mbpp_436_neg_nos,12.545741558074951
MBPP,StarCoder,mbpp_437_remove_odd,13.66741418838501
MBPP,StarCoder,mbpp_438_count_bidirectional,17.38725447654724
MBPP,StarCoder,mbpp_439_multiple_to_single,9.506940126419067
MBPP,StarCoder,mbpp_440_find_adverb_position,16.918259143829346
MBPP,StarCoder,mbpp_441_surfacearea_cube,3.6319844722747803
MBPP,StarCoder,mbpp_442_positive_count,10.833222150802612
MBPP,StarCoder,mbpp_443_largest_neg,12.312144994735718
MBPP,StarCoder,mbpp_444_trim_tuple,13.677254915237427
MBPP,StarCoder,mbpp_445_index_multiplication,12.55429196357727
MBPP,StarCoder,mbpp_446_count_Occurrence,15.527864694595337
MBPP,StarCoder,mbpp_447_cube_nums,10.068648099899292
MBPP,StarCoder,mbpp_448_cal_sum,15.429899215698242
MBPP,StarCoder,mbpp_450_extract_string,14.00430703163147
MBPP,StarCoder,mbpp_451_remove_whitespaces,4.340811491012573
MBPP,StarCoder,mbpp_452_loss_amount,9.236950874328613
MBPP,StarCoder,mbpp_453_sumofFactors,12.689133167266846
MBPP,StarCoder,mbpp_454_text_match_wordz,11.159983396530151
MBPP,StarCoder,mbpp_455_check_monthnumb_number,16.63399624824524
MBPP,StarCoder,mbpp_456_reverse_string_list,11.233166933059692
MBPP,StarCoder,mbpp_457_Find_Min,17.27458930015564
MBPP,StarCoder,mbpp_458_rectangle_area,3.016855001449585
MBPP,StarCoder,mbpp_459_remove_uppercase,6.0252015590667725
MBPP,StarCoder,mbpp_460_Extract,9.189978122711182
MBPP,StarCoder,mbpp_461_upper_ctr,13.841968059539795
MBPP,StarCoder,mbpp_462_combinations_list,21.211724281311035
MBPP,StarCoder,mbpp_463_max_subarray_product,11.97935700416565
MBPP,StarCoder,mbpp_464_check_value,10.497589588165283
MBPP,StarCoder,mbpp_465_drop_empty,11.967593669891357
MBPP,StarCoder,mbpp_468_max_product,28.668940782546997
MBPP,StarCoder,mbpp_470_add_pairwise,12.911588668823242
MBPP,StarCoder,mbpp_471_find_remainder,9.91356611251831
MBPP,StarCoder,mbpp_472_check_Consecutive,13.176207542419434
MBPP,StarCoder,mbpp_474_replace_char,17.439112663269043
MBPP,StarCoder,mbpp_475_sort_counter,23.079593896865845
MBPP,StarCoder,mbpp_476_big_sum,15.813011884689331
MBPP,StarCoder,mbpp_477_is_lower,3.4400076866149902
MBPP,StarCoder,mbpp_478_remove_lowercase,6.22936224937439
MBPP,StarCoder,mbpp_479_first_Digit,3.5548338890075684
MBPP,StarCoder,mbpp_554_Split,11.856300115585327
MBPP,StarCoder,mbpp_555_difference,20.143031358718872
MBPP,StarCoder,mbpp_556_find_Odd_Pair,16.449252367019653
MBPP,StarCoder,mbpp_557_toggle_string,16.864582300186157
MBPP,StarCoder,mbpp_558_digit_distance_nums,7.079043865203857
MBPP,StarCoder,mbpp_559_max_sub_array_sum,20.840271949768066
MBPP,StarCoder,mbpp_560_union_elements,35.68717885017395
MBPP,StarCoder,mbpp_562_Find_Max_Length,13.545316219329834
MBPP,StarCoder,mbpp_563_extract_values,23.70665955543518
MBPP,StarCoder,mbpp_564_count_Pairs,16.159661769866943
MBPP,StarCoder,mbpp_565_split,10.423047542572021
MBPP,StarCoder,mbpp_566_sum_digits,12.382187604904175
MBPP,StarCoder,mbpp_567_issort_list,14.520993947982788
MBPP,StarCoder,mbpp_568_empty_list,8.391433715820312
MBPP,StarCoder,mbpp_569_sort_sublists,7.727601766586304
MBPP,StarCoder,mbpp_572_two_unique_nums,20.311237812042236
MBPP,StarCoder,mbpp_573_unique_product,16.480393886566162
MBPP,StarCoder,mbpp_574_surfacearea_cylinder,5.857084035873413
MBPP,StarCoder,mbpp_576_is_Sub_Array,20.521178007125854
MBPP,StarCoder,mbpp_577_last_Digit_Factorial,11.126986503601074
MBPP,StarCoder,mbpp_578_interleave_lists,19.96491527557373
MBPP,StarCoder,mbpp_579_find_dissimilar,18.86159896850586
MBPP,StarCoder,mbpp_580_extract_even,21.016446352005005
MBPP,StarCoder,mbpp_581_surface_Area,5.860450029373169
MBPP,StarCoder,mbpp_583_catalan_number,25.99556064605713
MBPP,StarCoder,mbpp_584_find_adverbs,16.42632555961609
MBPP,StarCoder,mbpp_585_expensive_items,34.86007499694824
MBPP,StarCoder,mbpp_586_split_Arr,18.64577627182007
MBPP,StarCoder,mbpp_587_list_tuple,8.73127794265747
MBPP,StarCoder,mbpp_588_big_diff,15.781252145767212
MBPP,StarCoder,mbpp_589_perfect_squares,12.356218814849854
MBPP,StarCoder,mbpp_591_swap_List,11.441014289855957
MBPP,StarCoder,mbpp_592_sum_Of_product,10.274203062057495
MBPP,StarCoder,mbpp_593_removezero_ip,12.57049036026001
MBPP,StarCoder,mbpp_594_diff_even_odd,32.35914325714111
MBPP,StarCoder,mbpp_595_min_Swaps,57.73945665359497
MBPP,StarCoder,mbpp_597_find_kth,7.50300669670105
MBPP,StarCoder,mbpp_598_armstrong_number,42.56903553009033
MBPP,StarCoder,mbpp_599_sum_average,11.563090801239014
MBPP,StarCoder,mbpp_600_is_Even,7.079280138015747
MBPP,StarCoder,mbpp_602_first_repeated_char,17.449906587600708
MBPP,StarCoder,mbpp_603_get_ludic,22.92439603805542
MBPP,StarCoder,mbpp_604_reverse_words,31.15218710899353
MBPP,StarCoder,mbpp_605_prime_num,12.88033676147461
MBPP,StarCoder,mbpp_606_radian_degree,4.121397972106934
MBPP,StarCoder,mbpp_607_find_literals,13.699128866195679
MBPP,StarCoder,mbpp_608_bell_Number,22.78066372871399
MBPP,StarCoder,mbpp_610_remove_kth_element,15.384216785430908
MBPP,StarCoder,mbpp_611_max_of_nth,13.936158657073975
MBPP,StarCoder,mbpp_612_merge,16.07390522956848
MBPP,StarCoder,mbpp_614_cummulative_sum,12.882239580154419
MBPP,StarCoder,mbpp_615_average_tuple,15.58345890045166
MBPP,StarCoder,mbpp_616_tuple_modulo,13.735030174255371
MBPP,StarCoder,mbpp_617_min_Jumps,21.052966833114624
MBPP,StarCoder,mbpp_618_div_list,10.546673059463501
MBPP,StarCoder,mbpp_619_move_num,21.510634660720825
MBPP,StarCoder,mbpp_622_get_median,11.79279637336731
MBPP,StarCoder,mbpp_623_nth_nums,9.203384637832642
MBPP,StarCoder,mbpp_624_is_upper,4.0479748249053955
MBPP,StarCoder,mbpp_625_swap_List,11.138705968856812
MBPP,StarCoder,mbpp_626_triangle_area,5.1215784549713135
MBPP,StarCoder,mbpp_627_find_First_Missing,12.159812927246094
MBPP,StarCoder,mbpp_628_replace_spaces,5.099153995513916
MBPP,StarCoder,mbpp_629_Split,8.928594589233398
MBPP,StarCoder,mbpp_630_get_coordinates,20.54931139945984
MBPP,StarCoder,mbpp_631_replace_spaces,4.200720310211182
MBPP,StarCoder,mbpp_632_move_zero,27.53190588951111
MBPP,StarCoder,mbpp_633_pair_xor_Sum,13.370219230651855
MBPP,StarCoder,mbpp_635_heap_sort,28.50893497467041
MBPP,StarCoder,mbpp_637_noprofit_noloss,7.4012792110443115
MBPP,StarCoder,mbpp_638_wind_chill,16.586792945861816
MBPP,StarCoder,mbpp_639_sample_nam,15.811056137084961
MBPP,StarCoder,mbpp_640_remove_parenthesis,19.511472702026367
MBPP,StarCoder,mbpp_641_is_nonagonal,7.654892444610596
MBPP,StarCoder,mbpp_643_text_match_wordz_middle,12.112541675567627
MBPP,StarCoder,mbpp_644_reverse_Array_Upto_K,10.41274905204773
MBPP,StarCoder,mbpp_720_add_dict_to_tuple,16.762587785720825
MBPP,StarCoder,mbpp_721_maxAverageOfPath,74.01771378517151
MBPP,StarCoder,mbpp_722_filter_data,16.552821159362793
MBPP,StarCoder,mbpp_723_count_same_pair,13.608310222625732
MBPP,StarCoder,mbpp_724_power_base_sum,13.215800523757935
MBPP,StarCoder,mbpp_725_extract_quotation,11.825021028518677
MBPP,StarCoder,mbpp_726_multiply_elements,16.601667165756226
MBPP,StarCoder,mbpp_728_sum_list,13.291558265686035
MBPP,StarCoder,mbpp_730_consecutive_duplicates,14.466578960418701
MBPP,StarCoder,mbpp_731_lateralsurface_cone,7.450599431991577
MBPP,StarCoder,mbpp_732_replace_specialchar,5.714031457901001
MBPP,StarCoder,mbpp_733_find_first_occurrence,28.013856887817383
MBPP,StarCoder,mbpp_734_sum_Of_Subarray_Prod,18.03533673286438
MBPP,StarCoder,mbpp_735_toggle_middle_bits,8.59413194656372
MBPP,StarCoder,mbpp_736_left_insertion,20.388014793395996
MBPP,StarCoder,mbpp_737_check_str,11.35304856300354
MBPP,StarCoder,mbpp_738_geometric_sum,10.719244480133057
MBPP,StarCoder,mbpp_739_find_Index,19.062007904052734
MBPP,StarCoder,mbpp_740_tuple_to_dict,14.157578706741333
MBPP,StarCoder,mbpp_741_all_Characters_Same,13.638465404510498
MBPP,StarCoder,mbpp_742_area_tetrahedron,5.794095754623413
MBPP,StarCoder,mbpp_743_rotate_right,19.76919174194336
MBPP,StarCoder,mbpp_744_check_none,9.182002305984497
MBPP,StarCoder,mbpp_745_divisible_by_digits,39.89649558067322
MBPP,StarCoder,mbpp_746_sector_area,10.37441611289978
MBPP,StarCoder,mbpp_747_lcs_of_three,65.97094345092773
MBPP,StarCoder,mbpp_748_capital_words_spaces,33.940550327301025
MBPP,StarCoder,mbpp_749_sort_numeric_strings,23.84511685371399
MBPP,StarCoder,mbpp_750_add_tuple,6.138198375701904
MBPP,StarCoder,mbpp_751_check_min_heap,16.68736457824707
MBPP,StarCoder,mbpp_752_jacobsthal_num,19.884417295455933
MBPP,StarCoder,mbpp_753_min_k,4.243343114852905
MBPP,StarCoder,mbpp_754_extract_index_list,19.996639490127563
